id,area,service_group,service_or_check,harmonization_disposition,pitch_202x_row_resolution,pitch_202x_owner_doc,pitch_202x_group_owner,pitch_202x_evidence_packet,pitch_202x_primary_command,pitch_202x_scope_note
HLA2025-FI-SVC-179,Federate Interface service catalog,Support services,Set Convey Region Designator Sets Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-180,Federate Interface service catalog,Support services,Get Automatic Resign Directive,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-181,Federate Interface service catalog,Support services,Set Automatic Resign Directive,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-182,Federate Interface service catalog,Support services,Get  Reporting Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-183,Federate Interface service catalog,Support services,Set  Reporting Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-184,Federate Interface service catalog,Support services,Get Exception Reporting Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-185,Federate Interface service catalog,Support services,Set Exception Reporting Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-186,Federate Interface service catalog,Support services,Get Send  Reports To File Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-187,Federate Interface service catalog,Support services,Set Send  Reports To File Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-188,Federate Interface service catalog,Support services,Get Auto Provide Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-189,Federate Interface service catalog,Support services,Get Delay Subscription Evaluation Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-190,Federate Interface service catalog,Support services,Get Advisories Use Known Class Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-191,Federate Interface service catalog,Support services,Get Allow Relaxed DDM Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-192,Federate Interface service catalog,Support services,Get Non Regulated Grant Switch,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-193,Federate Interface service catalog,Support services,Evoke Callback,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-194,Federate Interface service catalog,Support services,Evoke Multiple Callbacks,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-195,Federate Interface service catalog,Support services,Enable Callbacks,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
HLA2025-FI-SVC-196,Federate Interface service catalog,Support services,Disable Callbacks,covered,bounded-fi-overlap-only,docs/requirements/ieee-1516-2025/pitch_202x_bounded_comparison.md,requirements/2025/harmonization/hla_2025_pitch_202x_group_resolution.csv,artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_summary.json; artifacts/pitch_202x_micro_certification/pitch_202x_micro_certification_report.md; packages/hla-vendor-pitch/docs/pitch_vs_python_baseline.md,./tools/pitch 202x-micro-certify,"Pitch proto HLA 4 / 202X may expose this FI-facing route through bounded adapter bridges over the repo Python 2025 runtime, but the current packet does not prove clause-complete service parity for this exact row."
