packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-MIM-DT-030,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAswitch` in datatype table `enumeratedDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-031,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAsynchPointStatus` in datatype table `enumeratedDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-032,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAnormalizedServiceGroup` in datatype table `enumeratedDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-033,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAASCIIstring` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-034,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAunicodeString` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-035,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAopaqueData` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-036,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAtoken` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-037,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAhandle` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-038,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAtransportationName` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-039,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAupdateRateName` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-040,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAlogicalTime` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-041,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAtimeInterval` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-042,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAhandleList` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-043,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAinteractionSubList` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-044,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAargumentList` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-045,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAobjectClassBasedCounts` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-046,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAinteractionCounts` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-047,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAsynchPointList` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-048,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAsynchPointFederateList` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-049,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAmoduleDesignatorList` in datatype table `arrayDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-050,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAinteractionSubscription` in datatype table `fixedRecordDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-051,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAobjectClassBasedCount` in datatype table `fixedRecordDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-052,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAinteractionCount` in datatype table `fixedRecordDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-DT-053,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-002,IEEE 1516.1-2010 (2010 edition),11.6,MIM-DATATYPES,MIM_DT,Standard MIM shall define datatype `HLAsynchPointFederate` in datatype table `fixedRecordDataTypes`.,MIM XML parse/static test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM datatype row is directly covered by exact standard-MIM datatype equality checks in the merged active catalog.
HLA1516.1-MIM-INT-001,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.3-001,IEEE 1516.1-2010 (2010 edition),11.6,MIM-INTERACTION-CLASSES,MIM_INT,Standard MIM shall define MOM interaction class `HLAinteractionRoot` and the RTI shall load it into the effective FDD.,MIM XML parse/static test + MOM interaction integration test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,This imported MIM interaction-class row is directly covered by exact standard-MIM interaction-class equality checks in the active catalog.
