packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-SUP-10_13-GETUPDATERATEVALUE-PRE-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.13,getUpdateRateValue,PRE,SUP-GET_UPDATE_RATE_VALUE,"The RTI shall validate all standard preconditions for `getUpdateRateValue`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_13-GETUPDATERATEVALUE-SIG-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.13,getUpdateRateValue,SIG,SUP-GET_UPDATE_RATE_VALUE,The implementation shall expose `getUpdateRateValue` overload 1 returning `double` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_13-GETUPDATERATEVALUE-SVC-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.13,getUpdateRateValue,SVC,SUP-GET_UPDATE_RATE_VALUE,The RTI shall provide the Get Update Rate Value service through the `getUpdateRateValue` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_13-GETUPDATERATEVALUE-TEST-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.13,getUpdateRateValue,TEST,SUP-GET_UPDATE_RATE_VALUE,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `getUpdateRateValue`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_14-GETUPDATERATEVALUEFORATTRIBUTE-ARG-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.14,getUpdateRateValueForAttribute,ARG,SUP-GET_UPDATE_RATE_VALUE_FOR_ATTRIBUTE,The implementation shall accept and validate `getUpdateRateValueForAttribute` overload 1 arguments: ObjectInstanceHandle theObject; AttributeHandle theAttribute.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_14-GETUPDATERATEVALUEFORATTRIBUTE-EFF-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.14,getUpdateRateValueForAttribute,EFF,SUP-GET_UPDATE_RATE_VALUE_FOR_ATTRIBUTE,The RTI shall provide the requested support-service query or state change without altering unrelated federation state.,state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_14-GETUPDATERATEVALUEFORATTRIBUTE-EXC-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.14,getUpdateRateValueForAttribute,EXC,SUP-GET_UPDATE_RATE_VALUE_FOR_ATTRIBUTE,"The RTI shall raise the standard exceptions exposed by `getUpdateRateValueForAttribute` when the corresponding error conditions occur: ObjectInstanceNotKnown, AttributeNotDefined, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_14-GETUPDATERATEVALUEFORATTRIBUTE-MOM-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.14,getUpdateRateValueForAttribute,MOM,SUP-GET_UPDATE_RATE_VALUE_FOR_ATTRIBUTE,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `getUpdateRateValueForAttribute` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_14-GETUPDATERATEVALUEFORATTRIBUTE-PRE-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.14,getUpdateRateValueForAttribute,PRE,SUP-GET_UPDATE_RATE_VALUE_FOR_ATTRIBUTE,"The RTI shall validate all standard preconditions for `getUpdateRateValueForAttribute`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_14-GETUPDATERATEVALUEFORATTRIBUTE-SIG-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.14,getUpdateRateValueForAttribute,SIG,SUP-GET_UPDATE_RATE_VALUE_FOR_ATTRIBUTE,The implementation shall expose `getUpdateRateValueForAttribute` overload 1 returning `double` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_14-GETUPDATERATEVALUEFORATTRIBUTE-SVC-001,HLA1516.1-SUP-10.1-003,IEEE 1516.1-2010 (2010 edition),10.14,getUpdateRateValueForAttribute,SVC,SUP-GET_UPDATE_RATE_VALUE_FOR_ATTRIBUTE,The RTI shall provide the Get Update Rate Value For Attribute service through the `getUpdateRateValueForAttribute` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_dimension_and_update_rate_helpers;tests/backends/test_python_backend_support_services.py::test_support_update_rate_lookup_for_attribute_reflects_subscribed_rate;tests/backends/test_python_backend_support_services.py::test_fom_declared_update_rate_defaults_apply_to_inherited_and_regioned_subscriptions;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_metadata,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
