requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_7-EXC-001,IEEE 1516.1-2010 (2010 edition),4.7,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,List Federation Executions service shall report the defined exception/failure condition when applicable: Not connected.,shall,rti.federation_management.list_federation_executions,unit + negative-path conformance test,TEST-FM-4_7-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_7-001,4.7.5 Exceptions,List Federation Executions,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_7-EXC-002,IEEE 1516.1-2010 (2010 edition),4.7,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,List Federation Executions service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.list_federation_executions,unit + negative-path conformance test,TEST-FM-4_7-EXC-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_7-001,4.7.5 Exceptions,List Federation Executions,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_8-SVC-001,IEEE 1516.1-2010 (2010 edition),4.8,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,RTI/federate interface shall provide Report Federation Executions  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.report_federation_executions,API conformance + integration test,TEST-FM-4_8-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_8-001,4.8 service heading and overview,Report Federation Executions,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_8-CB-001,IEEE 1516.1-2010 (2010 edition),4.8,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,The FederateAmbassador shall expose a callback handler for Report Federation Executions and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.report_federation_executions,callback integration test,TEST-FM-4_8-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_8-001,4.8 RTI-initiated service,Report Federation Executions,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,TBD,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_8-ARG-001,IEEE 1516.1-2010 (2010 edition),4.8,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Report Federation Executions  service shall accept and validate supplied argument: List of pairs of federation executions and time representations.,shall,rti.callbacks.federation_management.report_federation_executions,unit + negative-path conformance test,TEST-FM-4_8-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_8-001,4.8.1 Supplied arguments,Report Federation Executions,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,TBD,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_8-EXC-001,IEEE 1516.1-2010 (2010 edition),4.8,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Report Federation Executions  service shall report the defined exception/failure condition when applicable: Federate internal error.,shall,rti.callbacks.federation_management.report_federation_executions,unit + negative-path conformance test,TEST-FM-4_8-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_8-001,4.8.5 Exceptions,Report Federation Executions,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-SVC-001,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,RTI/federate interface shall provide Join Federation Execution service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.join_federation_execution,API conformance + integration test,TEST-FM-4_9-SVC-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_9-001,4.9 service heading and overview,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-ARG-001,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,"Join Federation Execution service shall accept and validate supplied argument: Optional federate name. If not provided, the RTI shall assign a unique name.",shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-ARG-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_9-001,4.9.1 Supplied arguments,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-ARG-002,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall accept and validate supplied argument: Federate type.,shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-ARG-002,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_9-001,4.9.1 Supplied arguments,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-ARG-003,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall accept and validate supplied argument: Federation execution name.,shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-ARG-003,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_9-001,4.9.1 Supplied arguments,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-ARG-004,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall accept and validate supplied argument: Optional set of additional FOM module designators.,shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-ARG-004,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_9-001,4.9.1 Supplied arguments,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-RET-001,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall return the defined result: Joined federate designator.,shall,rti.federation_management.join_federation_execution,API conformance + integration test,TEST-FM-4_9-RET-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,RET,HLA1516.1-FM-4_9-001,4.9.2 Returned arguments,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-PRE-001,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-PRE-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_9-001,4.9.3 Preconditions,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-PRE-002,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-PRE-002,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_9-001,4.9.3 Preconditions,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-PRE-003,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall enforce this precondition before successful completion: The federate is not joined to that federation execution.,shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-PRE-003,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_9-001,4.9.3 Preconditions,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_9-PRE-004,IEEE 1516.1-2010 (2010 edition),4.9,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Join Federation Execution service shall enforce this precondition before successful completion: Federate name not already in use.,shall,rti.federation_management.join_federation_execution,unit + negative-path conformance test,TEST-FM-4_9-PRE-004,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_9-001,4.9.3 Preconditions,Join Federation Execution,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,HLAfederation/HLAfederate MOM objects and FOM-module/MIM metadata,Split from broad service row to implementation-ready conformance row.
