requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_12-EFF-002,IEEE 1516.1-2010,4.12,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,"On successful Confirm Synchronization Point Registration  service, the RTI shall establish this postcondition: If the registration-success indicator is negative, this service and the corresponding Register Federation Synchronization Point service invocation have no consequence.",shall,rti.callbacks.federation_management.confirm_synchronization_point_registration,state-machine integration test,TEST-FM-4_12-EFF-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_12-001,4.12.4 Postconditions,Confirm Synchronization Point Registration,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_12-EXC-001,IEEE 1516.1-2010,4.12,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Confirm Synchronization Point Registration  service shall report the defined exception/failure condition when applicable: Federate internal error.,shall,rti.callbacks.federation_management.confirm_synchronization_point_registration,unit + negative-path conformance test,TEST-FM-4_12-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_12-001,4.12.5 Exceptions,Confirm Synchronization Point Registration,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-SVC-001,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,RTI/federate interface shall provide Announce Synchronization Point  service as a RTI-initiated callback in the Federation Management service group.,shall,rti.callbacks.federation_management.announce_synchronization_point,API conformance + integration test,TEST-FM-4_13-SVC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_13-001,4.13 service heading and overview,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-CB-001,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,The FederateAmbassador shall expose a callback handler for Announce Synchronization Point and the RTI shall invoke it only under the service's defined conditions.,shall,rti.callbacks.federation_management.announce_synchronization_point,callback integration test,TEST-FM-4_13-CB-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,CB,HLA1516.1-FM-4_13-001,4.13 RTI-initiated service,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-ARG-001,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall accept and validate supplied argument: Synchronization point label.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-ARG-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_13-001,4.13.1 Supplied arguments,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-ARG-002,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall accept and validate supplied argument: User-supplied tag.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-ARG-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,ARG,HLA1516.1-FM-4_13-001,4.13.1 Supplied arguments,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-PRE-001,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall enforce this precondition before successful completion: The federation execution exists.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-PRE-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_13-001,4.13.3 Preconditions,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-PRE-002,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-PRE-002,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_13-001,4.13.3 Preconditions,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-PRE-003,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall enforce this precondition before successful completion: The synchronization point has been registered.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-PRE-003,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_13-001,4.13.3 Preconditions,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-PRE-004,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall enforce this precondition before successful completion: Federate save not in progress.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-PRE-004,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_13-001,4.13.3 Preconditions,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-PRE-005,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall enforce this precondition before successful completion: Federate restore not in progress.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-PRE-005,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_13-001,4.13.3 Preconditions,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-EFF-001,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,"On successful Announce Synchronization Point  service, the RTI shall establish this postcondition: The synchronization label is known to the joined federate and may be used in the Synchronization Point Achieved and Federation Synchronized services.",shall,rti.callbacks.federation_management.announce_synchronization_point,state-machine integration test,TEST-FM-4_13-EFF-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_13-001,4.13.4 Postconditions,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_13-EXC-001,IEEE 1516.1-2010,4.13,Federate Interface Specification,CAP-FM,FM-SYNCHRONIZATION,Announce Synchronization Point  service shall report the defined exception/failure condition when applicable: Federate internal error.,shall,rti.callbacks.federation_management.announce_synchronization_point,unit + negative-path conformance test,TEST-FM-4_13-EXC-001,Draft,P1,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_13-001,4.13.5 Exceptions,Announce Synchronization Point,RTI-initiated callback,native baseline; gRPC/REST equivalence for externally visible service behavior,synchronization-related MOM state/reporting,Split from broad service row to implementation-ready conformance row.
