test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-FM-4_5-ARG-001-NATIVE,HLA1516.1-FM-4_5-ARG-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-ARG-001: Create Federation Execution service shall accept and validate supplied argument: Federation execution name.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-ARG-002-NATIVE,HLA1516.1-FM-4_5-ARG-002,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-ARG-002: Create Federation Execution service shall accept and validate supplied argument: Set of FOM module designators.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-ARG-003-NATIVE,HLA1516.1-FM-4_5-ARG-003,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-ARG-003: Create Federation Execution service shall accept and validate supplied argument: Optional MIM designator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-ARG-004-NATIVE,HLA1516.1-FM-4_5-ARG-004,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,"Verify HLA1516.1-FM-4_5-ARG-004: Create Federation Execution service shall accept and validate supplied argument: Optional logical time implementation. If not provided, the RTI provided HLAfloat64Time representation of logical time shall be used.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-PRE-001-NATIVE,HLA1516.1-FM-4_5-PRE-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-PRE-001: Create Federation Execution service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-PRE-001-GRPC,HLA1516.1-FM-4_5-PRE-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-PRE-001: Create Federation Execution service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-PRE-001-REST,HLA1516.1-FM-4_5-PRE-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-PRE-001: Create Federation Execution service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-PRE-002-NATIVE,HLA1516.1-FM-4_5-PRE-002,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-PRE-002: Create Federation Execution service shall enforce this precondition before successful completion: The federation execution does not exist.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-PRE-002-GRPC,HLA1516.1-FM-4_5-PRE-002,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-PRE-002: Create Federation Execution service shall enforce this precondition before successful completion: The federation execution does not exist.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-PRE-002-REST,HLA1516.1-FM-4_5-PRE-002,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-PRE-002: Create Federation Execution service shall enforce this precondition before successful completion: The federation execution does not exist.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EFF-001-NATIVE,HLA1516.1-FM-4_5-EFF-001,CAP-FM,FM-LIFECYCLE,state-machine integration,native,planned,"Verify HLA1516.1-FM-4_5-EFF-001: On successful Create Federation Execution service, the RTI shall establish this postcondition: A federation execution, with the given name, exists and may be joined by federates.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EFF-001-GRPC,HLA1516.1-FM-4_5-EFF-001,CAP-FM,FM-LIFECYCLE,state-machine integration,grpc,planned,"Verify HLA1516.1-FM-4_5-EFF-001: On successful Create Federation Execution service, the RTI shall establish this postcondition: A federation execution, with the given name, exists and may be joined by federates.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EFF-001-REST,HLA1516.1-FM-4_5-EFF-001,CAP-FM,FM-LIFECYCLE,state-machine integration,rest,planned,"Verify HLA1516.1-FM-4_5-EFF-001: On successful Create Federation Execution service, the RTI shall establish this postcondition: A federation execution, with the given name, exists and may be joined by federates.",Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-001-NATIVE,HLA1516.1-FM-4_5-EXC-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-001: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not create logical time implementation,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-001-GRPC,HLA1516.1-FM-4_5-EXC-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-001: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not create logical time implementation,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-001-REST,HLA1516.1-FM-4_5-EXC-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-001: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not create logical time implementation,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-002-NATIVE,HLA1516.1-FM-4_5-EXC-002,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-002: Create Federation Execution service shall report the defined exception/failure condition when applicable: Invalid FOM module.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-002-GRPC,HLA1516.1-FM-4_5-EXC-002,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-002: Create Federation Execution service shall report the defined exception/failure condition when applicable: Invalid FOM module.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-002-REST,HLA1516.1-FM-4_5-EXC-002,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-002: Create Federation Execution service shall report the defined exception/failure condition when applicable: Invalid FOM module.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-003-NATIVE,HLA1516.1-FM-4_5-EXC-003,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-003: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not locate FOM module indicated by supplied designator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-003-GRPC,HLA1516.1-FM-4_5-EXC-003,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-003: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not locate FOM module indicated by supplied designator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-003-REST,HLA1516.1-FM-4_5-EXC-003,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-003: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not locate FOM module indicated by supplied designator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-004-NATIVE,HLA1516.1-FM-4_5-EXC-004,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-004: Create Federation Execution service shall report the defined exception/failure condition when applicable: MIM designator shall not be HLAstandardMIM.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-004-GRPC,HLA1516.1-FM-4_5-EXC-004,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-004: Create Federation Execution service shall report the defined exception/failure condition when applicable: MIM designator shall not be HLAstandardMIM.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-004-REST,HLA1516.1-FM-4_5-EXC-004,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-004: Create Federation Execution service shall report the defined exception/failure condition when applicable: MIM designator shall not be HLAstandardMIM.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-005-NATIVE,HLA1516.1-FM-4_5-EXC-005,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-005: Create Federation Execution service shall report the defined exception/failure condition when applicable: Invalid MIM.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-005-GRPC,HLA1516.1-FM-4_5-EXC-005,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-005: Create Federation Execution service shall report the defined exception/failure condition when applicable: Invalid MIM.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-005-REST,HLA1516.1-FM-4_5-EXC-005,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-005: Create Federation Execution service shall report the defined exception/failure condition when applicable: Invalid MIM.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-006-NATIVE,HLA1516.1-FM-4_5-EXC-006,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-006: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not locate MIM indicated by supplied designator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-006-GRPC,HLA1516.1-FM-4_5-EXC-006,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-006: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not locate MIM indicated by supplied designator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-006-REST,HLA1516.1-FM-4_5-EXC-006,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-006: Create Federation Execution service shall report the defined exception/failure condition when applicable: Could not locate MIM indicated by supplied designator.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-007-NATIVE,HLA1516.1-FM-4_5-EXC-007,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-007: Create Federation Execution service shall report the defined exception/failure condition when applicable: The specified federation execution already exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-007-GRPC,HLA1516.1-FM-4_5-EXC-007,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-007: Create Federation Execution service shall report the defined exception/failure condition when applicable: The specified federation execution already exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-007-REST,HLA1516.1-FM-4_5-EXC-007,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-007: Create Federation Execution service shall report the defined exception/failure condition when applicable: The specified federation execution already exists.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-008-NATIVE,HLA1516.1-FM-4_5-EXC-008,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-008: Create Federation Execution service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-008-GRPC,HLA1516.1-FM-4_5-EXC-008,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-008: Create Federation Execution service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-008-REST,HLA1516.1-FM-4_5-EXC-008,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-008: Create Federation Execution service shall report the defined exception/failure condition when applicable: Not connected.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-009-NATIVE,HLA1516.1-FM-4_5-EXC-009,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_5-EXC-009: Create Federation Execution service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-009-GRPC,HLA1516.1-FM-4_5-EXC-009,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_5-EXC-009: Create Federation Execution service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-EXC-009-REST,HLA1516.1-FM-4_5-EXC-009,CAP-FM,FM-LIFECYCLE,unit/negative-path,rest,planned,Verify HLA1516.1-FM-4_5-EXC-009: Create Federation Execution service shall report the defined exception/failure condition when applicable: RTI internal error.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_5-MOM-001-NATIVE,HLA1516.1-FM-4_5-MOM-001,CAP-FM,FM-LIFECYCLE,MOM observer,native,planned,Verify HLA1516.1-FM-4_5-MOM-001: The RTI shall update or make auditable the MOM-visible federation-management state associated with Create Federation Execution.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_6-SVC-001-NATIVE,HLA1516.1-FM-4_6-SVC-001,CAP-FM,FM-LIFECYCLE,API conformance,native,planned,Verify HLA1516.1-FM-4_6-SVC-001: RTI/federate interface shall provide Destroy Federation Execution service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_6-SVC-001-GRPC,HLA1516.1-FM-4_6-SVC-001,CAP-FM,FM-LIFECYCLE,API conformance,grpc,planned,Verify HLA1516.1-FM-4_6-SVC-001: RTI/federate interface shall provide Destroy Federation Execution service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_6-SVC-001-REST,HLA1516.1-FM-4_6-SVC-001,CAP-FM,FM-LIFECYCLE,API conformance,rest,planned,Verify HLA1516.1-FM-4_6-SVC-001: RTI/federate interface shall provide Destroy Federation Execution service as a federate-initiated service in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_6-ARG-001-NATIVE,HLA1516.1-FM-4_6-ARG-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_6-ARG-001: Destroy Federation Execution service shall accept and validate supplied argument: Federation execution name.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_6-PRE-001-NATIVE,HLA1516.1-FM-4_6-PRE-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,native,planned,Verify HLA1516.1-FM-4_6-PRE-001: Destroy Federation Execution service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
TEST-FM-4_6-PRE-001-GRPC,HLA1516.1-FM-4_6-PRE-001,CAP-FM,FM-LIFECYCLE,unit/negative-path,grpc,planned,Verify HLA1516.1-FM-4_6-PRE-001: Destroy Federation Execution service shall enforce this precondition before successful completion: The federate is connected to the RTI.,Split from broad service row to implementation-ready conformance row.
