test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-HLA1516_1-FM-4_25-EFF-003-GRPC,HLA1516.1-FM-4_25-EFF-003,CAP-FM,FM-RESTORE,state-machine integration test,grpc,planned,"Verify HLA1516.1-FM-4_25-EFF-003: On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is positive, the correct number of joined federates of the correct types that we",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_25-EFF-003-REST,HLA1516.1-FM-4_25-EFF-003,CAP-FM,FM-RESTORE,state-machine integration test,rest,planned,"Verify HLA1516.1-FM-4_25-EFF-003: On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is positive, the correct number of joined federates of the correct types that we",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_25-EFF-004-NATIVE,HLA1516.1-FM-4_25-EFF-004,CAP-FM,FM-RESTORE,state-machine integration test,native,planned,"Verify HLA1516.1-FM-4_25-EFF-004: On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is negative, this service and the corresponding Request Federation Restore servi",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_25-EFF-004-GRPC,HLA1516.1-FM-4_25-EFF-004,CAP-FM,FM-RESTORE,state-machine integration test,grpc,planned,"Verify HLA1516.1-FM-4_25-EFF-004: On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is negative, this service and the corresponding Request Federation Restore servi",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_25-EFF-004-REST,HLA1516.1-FM-4_25-EFF-004,CAP-FM,FM-RESTORE,state-machine integration test,rest,planned,"Verify HLA1516.1-FM-4_25-EFF-004: On successful Confirm Federation Restoration Request  service, the RTI shall establish this postcondition: If the request-success indicator is negative, this service and the corresponding Request Federation Restore servi",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_25-EXC-001-NATIVE,HLA1516.1-FM-4_25-EXC-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,native,planned,Verify HLA1516.1-FM-4_25-EXC-001: Confirm Federation Restoration Request  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_25-EXC-001-GRPC,HLA1516.1-FM-4_25-EXC-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,grpc,planned,Verify HLA1516.1-FM-4_25-EXC-001: Confirm Federation Restoration Request  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_25-EXC-001-REST,HLA1516.1-FM-4_25-EXC-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,rest,planned,Verify HLA1516.1-FM-4_25-EXC-001: Confirm Federation Restoration Request  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-SVC-001-NATIVE,HLA1516.1-FM-4_26-SVC-001,CAP-FM,FM-RESTORE,API conformance + integration test,native,planned,Verify HLA1516.1-FM-4_26-SVC-001: RTI/federate interface shall provide Federation Restore Begun  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-SVC-001-GRPC,HLA1516.1-FM-4_26-SVC-001,CAP-FM,FM-RESTORE,API conformance + integration test,grpc,planned,Verify HLA1516.1-FM-4_26-SVC-001: RTI/federate interface shall provide Federation Restore Begun  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-SVC-001-REST,HLA1516.1-FM-4_26-SVC-001,CAP-FM,FM-RESTORE,API conformance + integration test,rest,planned,Verify HLA1516.1-FM-4_26-SVC-001: RTI/federate interface shall provide Federation Restore Begun  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-CB-001-NATIVE,HLA1516.1-FM-4_26-CB-001,CAP-FM,FM-RESTORE,callback integration test,native,planned,Verify HLA1516.1-FM-4_26-CB-001: The FederateAmbassador shall expose a callback handler for Federation Restore Begun and the RTI shall invoke it only under the service's defined conditions.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-CB-001-GRPC,HLA1516.1-FM-4_26-CB-001,CAP-FM,FM-RESTORE,callback integration test,grpc,planned,Verify HLA1516.1-FM-4_26-CB-001: The FederateAmbassador shall expose a callback handler for Federation Restore Begun and the RTI shall invoke it only under the service's defined conditions.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-CB-001-REST,HLA1516.1-FM-4_26-CB-001,CAP-FM,FM-RESTORE,callback integration test,rest,planned,Verify HLA1516.1-FM-4_26-CB-001: The FederateAmbassador shall expose a callback handler for Federation Restore Begun and the RTI shall invoke it only under the service's defined conditions.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-001-NATIVE,HLA1516.1-FM-4_26-PRE-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,native,planned,Verify HLA1516.1-FM-4_26-PRE-001: Federation Restore Begun  service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-001-GRPC,HLA1516.1-FM-4_26-PRE-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,grpc,planned,Verify HLA1516.1-FM-4_26-PRE-001: Federation Restore Begun  service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-001-REST,HLA1516.1-FM-4_26-PRE-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,rest,planned,Verify HLA1516.1-FM-4_26-PRE-001: Federation Restore Begun  service shall enforce this precondition before successful completion: The federation execution exists.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-002-NATIVE,HLA1516.1-FM-4_26-PRE-002,CAP-FM,FM-RESTORE,unit + negative-path conformance test,native,planned,Verify HLA1516.1-FM-4_26-PRE-002: Federation Restore Begun  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-002-GRPC,HLA1516.1-FM-4_26-PRE-002,CAP-FM,FM-RESTORE,unit + negative-path conformance test,grpc,planned,Verify HLA1516.1-FM-4_26-PRE-002: Federation Restore Begun  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-002-REST,HLA1516.1-FM-4_26-PRE-002,CAP-FM,FM-RESTORE,unit + negative-path conformance test,rest,planned,Verify HLA1516.1-FM-4_26-PRE-002: Federation Restore Begun  service shall enforce this precondition before successful completion: The federate is joined to that federation execution.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-003-NATIVE,HLA1516.1-FM-4_26-PRE-003,CAP-FM,FM-RESTORE,unit + negative-path conformance test,native,planned,Verify HLA1516.1-FM-4_26-PRE-003: Federation Restore Begun  service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-003-GRPC,HLA1516.1-FM-4_26-PRE-003,CAP-FM,FM-RESTORE,unit + negative-path conformance test,grpc,planned,Verify HLA1516.1-FM-4_26-PRE-003: Federation Restore Begun  service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-003-REST,HLA1516.1-FM-4_26-PRE-003,CAP-FM,FM-RESTORE,unit + negative-path conformance test,rest,planned,Verify HLA1516.1-FM-4_26-PRE-003: Federation Restore Begun  service shall enforce this precondition before successful completion: Federate save not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-004-NATIVE,HLA1516.1-FM-4_26-PRE-004,CAP-FM,FM-RESTORE,unit + negative-path conformance test,native,planned,Verify HLA1516.1-FM-4_26-PRE-004: Federation Restore Begun  service shall enforce this precondition before successful completion: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-004-GRPC,HLA1516.1-FM-4_26-PRE-004,CAP-FM,FM-RESTORE,unit + negative-path conformance test,grpc,planned,Verify HLA1516.1-FM-4_26-PRE-004: Federation Restore Begun  service shall enforce this precondition before successful completion: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-PRE-004-REST,HLA1516.1-FM-4_26-PRE-004,CAP-FM,FM-RESTORE,unit + negative-path conformance test,rest,planned,Verify HLA1516.1-FM-4_26-PRE-004: Federation Restore Begun  service shall enforce this precondition before successful completion: Federate restore not in progress.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-EFF-001-NATIVE,HLA1516.1-FM-4_26-EFF-001,CAP-FM,FM-RESTORE,state-machine integration test,native,planned,"Verify HLA1516.1-FM-4_26-EFF-001: On successful Federation Restore Begun  service, the RTI shall establish this postcondition: The joined federate has been instructed to stop providing new information to the federation.",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-EFF-001-GRPC,HLA1516.1-FM-4_26-EFF-001,CAP-FM,FM-RESTORE,state-machine integration test,grpc,planned,"Verify HLA1516.1-FM-4_26-EFF-001: On successful Federation Restore Begun  service, the RTI shall establish this postcondition: The joined federate has been instructed to stop providing new information to the federation.",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-EFF-001-REST,HLA1516.1-FM-4_26-EFF-001,CAP-FM,FM-RESTORE,state-machine integration test,rest,planned,"Verify HLA1516.1-FM-4_26-EFF-001: On successful Federation Restore Begun  service, the RTI shall establish this postcondition: The joined federate has been instructed to stop providing new information to the federation.",Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-EXC-001-NATIVE,HLA1516.1-FM-4_26-EXC-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,native,planned,Verify HLA1516.1-FM-4_26-EXC-001: Federation Restore Begun  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-EXC-001-GRPC,HLA1516.1-FM-4_26-EXC-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,grpc,planned,Verify HLA1516.1-FM-4_26-EXC-001: Federation Restore Begun  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_26-EXC-001-REST,HLA1516.1-FM-4_26-EXC-001,CAP-FM,FM-RESTORE,unit + negative-path conformance test,rest,planned,Verify HLA1516.1-FM-4_26-EXC-001: Federation Restore Begun  service shall report the defined exception/failure condition when applicable: Federate internal error.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_27-SVC-001-NATIVE,HLA1516.1-FM-4_27-SVC-001,CAP-FM,FM-RESTORE,API conformance + integration test,native,planned,Verify HLA1516.1-FM-4_27-SVC-001: RTI/federate interface shall provide Initiate Federate Restore  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_27-SVC-001-GRPC,HLA1516.1-FM-4_27-SVC-001,CAP-FM,FM-RESTORE,API conformance + integration test,grpc,planned,Verify HLA1516.1-FM-4_27-SVC-001: RTI/federate interface shall provide Initiate Federate Restore  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
TEST-HLA1516_1-FM-4_27-SVC-001-REST,HLA1516.1-FM-4_27-SVC-001,CAP-FM,FM-RESTORE,API conformance + integration test,rest,planned,Verify HLA1516.1-FM-4_27-SVC-001: RTI/federate interface shall provide Initiate Federate Restore  service as a RTI-initiated callback in the Federation Management service group.,Split from broad service row to implementation-ready conformance row.
