requirement_id,interface,method_name,python_name,document,section,section_ref,title,service_group,source_languages,source_overload_count,declared_exceptions,python_entry_point,implementation_status,verification_status,implementation_refs,positive_test_refs,negative_test_refs,artifact_refs,evidence,negative_expectation_count,negative_executed_count,verification_asset_id,known_gaps
REQ-RTI-SS-10_13-getUpdateRateValue,RTIambassador,getUpdateRateValue,get_update_rate_value,IEEE 1516.1-2010 (2010 edition),10.13,IEEE 1516.1-2010 (2010 edition) §10.13,Get Update Rate Value service,Support Services,cpp; java,2,FederateNotExecutionMember; InvalidUpdateRateDesignator; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getUpdateRateValue,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getUpdateRateValue; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,4,0,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_14-getUpdateRateValueForAttribute,RTIambassador,getUpdateRateValueForAttribute,get_update_rate_value_for_attribute,IEEE 1516.1-2010 (2010 edition),10.14,IEEE 1516.1-2010 (2010 edition) §10.14,Get Update Rate Value For Attribute service,Support Services,cpp; java,2,AttributeNotDefined; FederateNotExecutionMember; NotConnected; ObjectInstanceNotKnown; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getUpdateRateValueForAttribute,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getUpdateRateValueForAttribute; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,5,0,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_15-getInteractionClassHandle,RTIambassador,getInteractionClassHandle,get_interaction_class_handle,IEEE 1516.1-2010 (2010 edition),10.15,IEEE 1516.1-2010 (2010 edition) §10.15,Get Interaction Class Handle service,Support Services,cpp; java,2,FederateNotExecutionMember; NameNotFound; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getInteractionClassHandle,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getInteractionClassHandle; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; packages/hla2010-verification-harness/src/hla2010_verification_harness/scenario_support_services.py::run_support_factory_and_decode_scenario; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,4,3,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_16-getInteractionClassName,RTIambassador,getInteractionClassName,get_interaction_class_name,IEEE 1516.1-2010 (2010 edition),10.16,IEEE 1516.1-2010 (2010 edition) §10.16,Get Interaction Class Name service,Support Services,cpp; java,2,FederateNotExecutionMember; InvalidInteractionClassHandle; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getInteractionClassName,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getInteractionClassName; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; packages/hla2010-verification-harness/src/hla2010_verification_harness/scenario_support_services.py::run_support_factory_and_decode_scenario; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,4,3,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_17-getParameterHandle,RTIambassador,getParameterHandle,get_parameter_handle,IEEE 1516.1-2010 (2010 edition),10.17,IEEE 1516.1-2010 (2010 edition) §10.17,Get Parameter Handle service,Support Services,cpp; java,2,FederateNotExecutionMember; InvalidInteractionClassHandle; NameNotFound; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getParameterHandle,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getParameterHandle; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; packages/hla2010-verification-harness/src/hla2010_verification_harness/scenario_support_services.py::run_support_factory_and_decode_scenario; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,5,3,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_18-getParameterName,RTIambassador,getParameterName,get_parameter_name,IEEE 1516.1-2010 (2010 edition),10.18,IEEE 1516.1-2010 (2010 edition) §10.18,Get Parameter Name service,Support Services,cpp; java,2,FederateNotExecutionMember; InteractionParameterNotDefined; InvalidInteractionClassHandle; InvalidParameterHandle; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getParameterName,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getParameterName; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; packages/hla2010-verification-harness/src/hla2010_verification_harness/scenario_support_services.py::run_support_factory_and_decode_scenario; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,6,3,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_19-getOrderType,RTIambassador,getOrderType,get_order_type,IEEE 1516.1-2010 (2010 edition),10.19,IEEE 1516.1-2010 (2010 edition) §10.19,Get Order Type service,Support Services,cpp; java,2,FederateNotExecutionMember; InvalidOrderName; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getOrderType,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getOrderType; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; packages/hla2010-verification-harness/src/hla2010_verification_harness/scenario_support_services.py::run_support_factory_and_decode_scenario; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,4,1,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_2-getAutomaticResignDirective,RTIambassador,getAutomaticResignDirective,get_automatic_resign_directive,IEEE 1516.1-2010 (2010 edition),10.2,IEEE 1516.1-2010 (2010 edition) §10.2,Get Automatic Resign Directive service,Support Services,cpp; java,2,FederateNotExecutionMember; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getAutomaticResignDirective,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getAutomaticResignDirective; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,3,0,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_20-getOrderName,RTIambassador,getOrderName,get_order_name,IEEE 1516.1-2010 (2010 edition),10.20,IEEE 1516.1-2010 (2010 edition) §10.20,Get Order Name service,Support Services,cpp; java,2,FederateNotExecutionMember; InvalidOrderType; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getOrderName,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getOrderName; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; packages/hla2010-verification-harness/src/hla2010_verification_harness/scenario_support_services.py::run_support_factory_and_decode_scenario; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,4,1,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_21-getTransportationType,RTIambassador,getTransportationType,get_transportation_type,IEEE 1516.1-2010 (2010 edition),10.21,IEEE 1516.1-2010 (2010 edition) §10.21,Get Transportation Type Handle service,Support Services,cpp,1,FederateNotExecutionMember; InvalidTransportationName; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getTransportationType,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getTransportationType; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,4,0,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
REQ-RTI-SS-10_21-getTransportationTypeHandle,RTIambassador,getTransportationTypeHandle,get_transportation_type_handle,IEEE 1516.1-2010 (2010 edition),10.21,IEEE 1516.1-2010 (2010 edition) §10.21,Get Transportation Type Handle service,Support Services,java,1,FederateNotExecutionMember; InvalidTransportationName; NotConnected; RTIinternalError,hla2010_rti_python.backend.PythonRTIBackend._svc_getTransportationTypeHandle,pure-python-reference-handler,focused-executable-tests,hla2010_rti_python.backend.PythonRTIBackend._svc_getTransportationTypeHandle; packages/hla2010-rti-python/src/hla2010_rti_python/backend.py,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,tests/scenarios/test_support_services_backend_matrix.py; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,analysis/compliance/service_conformance.json,tests/scenarios/test_support_services_backend_matrix.py; packages/hla2010-verification-harness/src/hla2010_verification_harness/scenario_support_services.py::run_support_factory_and_decode_scenario; tests/scenarios/test_support_services_backend_matrix.py::test_python_backend_support_factory_and_decode_matrix; tests/vendors/test_pitch_real_backend_matrix.py::test_pitch_backend_support_factory_and_decode_matrix,4,1,ASSET-SUPPORT-SERVICES-HANDLE-FACTORIES,Declared exception matrix is identified from source metadata; exhaustive negative execution remains incomplete.
