requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.2-XML-SCHEMA-ELEM-0345,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'switches' in the DIF schema with declared type/reference switchesType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0345,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=switches; type_or_kind=switchesType; minOccurs=0; maxOccurs=; ref_or_mixed=,switches,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0346,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'updateRates' in the DIF schema with declared type/reference updateRatesType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0346,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=updateRates; type_or_kind=updateRatesType; minOccurs=0; maxOccurs=; ref_or_mixed=,updateRates,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0347,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'dataTypes' in the DIF schema with declared type/reference dataTypesType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0347,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=dataTypes; type_or_kind=dataTypesType; minOccurs=0; maxOccurs=; ref_or_mixed=,dataTypes,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0348,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'notes' in the DIF schema with declared type/reference notesType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0348,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=notes; type_or_kind=notesType; minOccurs=0; maxOccurs=; ref_or_mixed=,notes,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0349,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'name' in the DIF schema with declared type/reference NonEmptyString and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0349,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=name; type_or_kind=NonEmptyString; minOccurs=0; maxOccurs=; ref_or_mixed=,name,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0350,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'type' in the DIF schema with declared type/reference modelType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0350,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=type; type_or_kind=modelType; minOccurs=0; maxOccurs=; ref_or_mixed=,type,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0351,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'version' in the DIF schema with declared type/reference NonEmptyString and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0351,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=version; type_or_kind=NonEmptyString; minOccurs=0; maxOccurs=; ref_or_mixed=,version,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0352,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'modificationDate' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0352,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=modificationDate; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,modificationDate,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0353,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'securityClassification' in the DIF schema with declared type/reference securityClassificationType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0353,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=securityClassification; type_or_kind=securityClassificationType; minOccurs=0; maxOccurs=; ref_or_mixed=,securityClassification,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0354,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'releaseRestriction' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0354,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=releaseRestriction; type_or_kind=String; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,releaseRestriction,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0355,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'purpose' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0355,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=purpose; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,purpose,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0356,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'applicationDomain' in the DIF schema with declared type/reference applicationDomainType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0356,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=applicationDomain; type_or_kind=applicationDomainType; minOccurs=0; maxOccurs=; ref_or_mixed=,applicationDomain,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0357,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'description' in the DIF schema with declared type/reference NonEmptyString and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0357,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=description; type_or_kind=NonEmptyString; minOccurs=0; maxOccurs=; ref_or_mixed=,description,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0358,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'useLimitation' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0358,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=useLimitation; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,useLimitation,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0359,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'useHistory' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0359,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=useHistory; type_or_kind=String; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,useHistory,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0360,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'keyword' in the DIF schema with declared type/reference keywordType and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0360,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=keyword; type_or_kind=keywordType; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,keyword,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0361,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'poc' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0361,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=poc; type_or_kind=; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,poc,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0362,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'reference' in the DIF schema with declared type/reference idReferenceType and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0362,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=reference; type_or_kind=idReferenceType; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,reference,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0363,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'other' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0363,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=other; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,other,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0364,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'glyph' in the DIF schema with declared type/reference as defined and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0364,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=glyph; type_or_kind=; minOccurs=0; maxOccurs=; ref_or_mixed=,glyph,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0365,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'taxonomy' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0365,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=taxonomy; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,taxonomy,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0366,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'keywordValue' in the DIF schema with declared type/reference NonEmptyString and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0366,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=keywordValue; type_or_kind=NonEmptyString; minOccurs=0; maxOccurs=; ref_or_mixed=,keywordValue,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0367,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'pocType' in the DIF schema with declared type/reference pocTypeType and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0367,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=pocType; type_or_kind=pocTypeType; minOccurs=0; maxOccurs=; ref_or_mixed=,pocType,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0368,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'pocName' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0368,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=pocName; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,pocName,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0369,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'pocOrg' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=default.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0369,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=pocOrg; type_or_kind=String; minOccurs=0; maxOccurs=; ref_or_mixed=,pocOrg,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0370,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'pocTelephone' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0370,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=pocTelephone; type_or_kind=String; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,pocTelephone,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
HLA1516.2-XML-SCHEMA-ELEM-0371,IEEE 1516.2-2010,Annex D/E,OMT XML Schema,CAP-XML,XML-SCHEMA-ELEMENTS,OMT/FDD/DIF XML processor shall recognize schema element 'pocEmail' in the DIF schema with declared type/reference String and occurrence bounds min=0 max=unbounded.,shall,omt.xml_schema.validation,XML schema validation/static test,TEST-XML-SCHEMA-ELEM-0371,Draft,P1,v1.0 generated from official IEEE1516 OMT/DIF/FDD XML Schema catalogs.,xsd_element_detail,,schema=DIF; category=element; name=pocEmail; type_or_kind=String; minOccurs=0; maxOccurs=unbounded; ref_or_mixed=,pocEmail,schema,static,no,Automate XML schema validation and parse/serialize/parse semantic-equivalence tests.
