edition,requirement_id,source_document,clause,page,area,service_group,service_or_check,priority,closure_wave,requirement_text,normative_level,row_kind,parent_requirement_id,canonical_status,canonical_status_reason,owner_doc,primary_test_shard,primary_command,evidence_refs,boundary_note,source_trace_strength,repo_evidence_status,tags
2025,HLA2025-OMT-COMP-204,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.11,61,OMT component-level conformance,Transportation type table,transportationsType.xs:any,P2,2-omt-field-and-validator-fixtures,The Transportation type table representation shall conform to the 2025 OMT schema for `transportationsType.xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=transportationsType; element=xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:transportation-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-205,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.12,63,OMT component-level conformance,Update rate table,updateRateType.name,P2,2-omt-field-and-validator-fixtures,The Update rate table representation shall conform to the 2025 OMT schema for `updateRateType.name` with cardinality 1..1 and type `IdentifierType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Update rate table instance that omits required `name`, places it out of schema order, or supplies content incompatible with `IdentifierType`. no XSD complexType=updateRateType; element=name; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:update-rate-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-206,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.12,63,OMT component-level conformance,Update rate table,updateRateType.rate,P2,2-omt-field-and-validator-fixtures,The Update rate table representation shall conform to the 2025 OMT schema for `updateRateType.rate` with cardinality 1..1 and type `RateType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Update rate table instance that omits required `rate`, places it out of schema order, or supplies content incompatible with `RateType`. no XSD complexType=updateRateType; element=rate; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:update-rate-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-207,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.12,63,OMT component-level conformance,Update rate table,updateRateType.semantics,P2,2-omt-field-and-validator-fixtures,The Update rate table representation shall conform to the 2025 OMT schema for `updateRateType.semantics` with cardinality 0..1 and type `String`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-switch-and-transport-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `semantics` when absent; when present, reject invalid cardinality, order, or `String` content. no XSD complexType=updateRateType; element=semantics; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser/serializer round-trip evidence recorded,area:omt-component-level-conformance; service-group:update-rate-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-switch-and-transport-subset; owner:omt
2025,HLA2025-OMT-COMP-208,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.12,63,OMT component-level conformance,Update rate table,updateRateType.xs:any,P2,2-omt-field-and-validator-fixtures,The Update rate table representation shall conform to the 2025 OMT schema for `updateRateType.xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=updateRateType; element=xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:update-rate-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-209,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.12,63,OMT component-level conformance,Update rate table,updateRatesType.updateRate,P2,2-omt-field-and-validator-fixtures,The Update rate table representation shall conform to the 2025 OMT schema for `updateRatesType.updateRate` with cardinality 0..unbounded and type `updateRateType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `updateRate` when absent; when present, reject invalid cardinality, order, or `updateRateType` content. no XSD complexType=updateRatesType; element=updateRate; minOccurs=0; maxOccurs=unbounded; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:update-rate-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-210,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.12,63,OMT component-level conformance,Update rate table,updateRatesType.xs:any,P2,2-omt-field-and-validator-fixtures,The Update rate table representation shall conform to the 2025 OMT schema for `updateRatesType.xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=updateRatesType; element=xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:update-rate-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
2025,HLA2025-OMT-COMP-211,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Variant record data type table,variantRecordDataType.name,P2,2-omt-field-and-validator-fixtures,The Variant record data type table representation shall conform to the 2025 OMT schema for `variantRecordDataType.name` with cardinality 1..1 and type `IdentifierType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Variant record data type table instance that omits required `name`, places it out of schema order, or supplies content incompatible with `IdentifierType`. no XSD complexType=variantRecordDataType; element=name; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:variant-record-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-212,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Variant record data type table,variantRecordDataType.discriminant,P2,2-omt-field-and-validator-fixtures,The Variant record data type table representation shall conform to the 2025 OMT schema for `variantRecordDataType.discriminant` with cardinality 1..1 and type `IdentifierType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Variant record data type table instance that omits required `discriminant`, places it out of schema order, or supplies content incompatible with `IdentifierType`. no XSD complexType=variantRecordDataType; element=discriminant; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:variant-record-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-213,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Variant record data type table,variantRecordDataType.dataType,P2,2-omt-field-and-validator-fixtures,The Variant record data type table representation shall conform to the 2025 OMT schema for `variantRecordDataType.dataType` with cardinality 1..1 and type `ReferenceType`. Purpose: identifies the data type of the discriminant,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Variant record data type table instance that omits required `dataType`, places it out of schema order, or supplies content incompatible with `ReferenceType`. no XSD complexType=variantRecordDataType; element=dataType; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:variant-record-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-214,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Variant record data type table,variantRecordDataType.alternative,P2,2-omt-field-and-validator-fixtures,The Variant record data type table representation shall conform to the 2025 OMT schema for `variantRecordDataType.alternative` with cardinality 0..unbounded and type `anonymous`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `alternative` when absent; when present, reject invalid cardinality, order, or `anonymous` content. no XSD complexType=variantRecordDataType; element=alternative; minOccurs=0; maxOccurs=unbounded; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:variant-record-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
